"project_id","project_name","cohort","organization_name","organisation_id","country","framework_key","description","status","project_status"
b544c4e7-d335-473c-9126-c87309416071,Restoring coastal mangroves in south China,ppc,,555,CN,ppc,,approved,
b3530045-b307-44b1-b987-f61009d33e8b,Restoring culturally and environmentally strategic areas with indigenous communities in the Sierra Nevada,ppc,,565,CO,ppc,,approved,
"19fd0527-1dc7-4362-8fa9-d60253fc3809",Restoring ecosystems and empowering communities in the Sahel,,,6277,ML,enterprises,"We commercialize Moringa seeds and seedlings to organizations working with farmers and deliver technical assistance to plant, nurture and harvest them. Three months after planting, we purchase directly from the farmers the Moringa leaves, seeds and flowers as raw materials to process them into tea, powder, spice, cookies, honey, soap, oil for national, regional and international markets. 

The investment will help us plant 200.000 Moringa Oleifera (Moringaceae), 50,000 Adansonia digitat (Baobab), 25,000 Gliricidia sepium et 25,000 leucaena leucocephala.",approved,
c7248e59-5a41-4b76-a1a2-d2db8ffc9247,Restoring Endao Catchment; A Community-Based Tree Growing Project,terrafund-landscapes,,1839,KE,terrafund-landscapes,"The project will have several key activities over the project period;-
1. Community Engagement- January-February 2024
2. Farmer assessment and identification- February 2024
3. Nursery management- February 2024-December 2029
4. Site preparation- March 2024
5. Tree planting phase one- April 2024
6. Tree planting phase two- April 2025
7. Tree and site maintenance- April 2024-December 2029
8. Monitoring and Reporting -April 2024-December 2029",approved,
"2782c24d-2c66-4ff6-972d-ddefbd149365","Restoring Indian Savannah Grasslands for biodiversity conservation, sustainable livelihoods, and climate mitigation",hbf,,3555,IN,hbf,"The key stages of the project's implementation are as follows:
1,. Identification of degraded site
2. Analysis of on-ground indicators of degradation
3. Focus group discussions with community members about degraded site and  relationship with floral species
4. Selecting sites for implementation
5. Site preparation and creation of seed or grass nursery
6. Planting of saplings
7. Regular monitoring and evaluation and maintenance",approved,
f17dd6cf-8187-4edd-895e-07013d4990c9,Restoring mangrove ecosystems in the UAE,ppc,,563,AE,ppc,,approved,
"292bbbda-ec32-40e2-a127-3670a052423d",Restoring the globally important wetlands of Alaotra and Sofia - Durrell,terrafund,,855,MG,terrafund,"Durrell will plant 167,800 trees in 2023 to reforest the project area and reduce soil erosion while also restoring watersheds. Monitoring and maintenance activities will continue throughout the duration of the project, until Dec 2026.",approved,existing_expansion
b7f26543-0ddb-4d10-a215-abfc093b0ed0,Restoring the Olokemeji Forest Reserve through community-based conservation approach - IITA,terrafund,,1232,NG,terrafund,January 2022- December 2026,approved,existing_expansion
cd688e07-0fc0-4c1f-9bef-5ce8063ed674,Restoring the semi-arid region lands of Kajiado South ; degraded by  flash floods and soil erosion creating deep life-threating gulley's.,terrafund-landscapes,,2717,KE,enterprises,"The stage will involve: 

Stage 1: Initiation (Year 1 2024: January -May

i.	Community sensitization on the project and their engagement.
ii.	Establishing of restoration sites in the defined regions of Kajiado South, and signing of engagement agreements with land owners or institutions managing the lands.

Stage 2: Development (Year 1 2024: January -September)
i.	Establishment of nursery structures.
ii.	Procurement of materials and inputs.
iii.	Establishment of tree nurseries.

Stage 3: Tree Planting (September 2024)
i.	Conduct Training 
ii.	Extension services on site in preparation for tree planting
iii.	Tree planting on identified sites.

Stage 4: Monitoring (Year 2024-2029)
I.	Monitoring activities will take place through the project period from initiation to project closure as a key activity to take account of all steps of the project.
Step 5 - 6 2029:
 - Sourcing, market linkages and aggregation of the produce for off-takers.
-  Submission of project final reports , project closing.",approved,
f4253bc2-9b9e-4b8d-a40b-83d4fba30ecd,Restoring the Tonle Sap Lake's Flooded Forest,ppc,,576,KH,ppc,,approved,
"179b90da-19b2-4103-9eb5-54e47378f100",Revitalizing Lake Kivu Basin in Nyamasheke and Rusizi through landscape restoration,terrafund-landscapes,,1776,RW,terrafund-landscapes,"Feb 2024: Creating profile of RDIS-One Tree Planted Project’s Scope of work on TerraMatch (Project, Site, and Nursery profiles)
Feb 2024: Stakeholders Consultation Meeting
Feb 2024: Plot Hiring/Paying rent, Tree Nursery site preparation and Nursery Construction, Hiring Tree Nursery Managers and Signing Contract and Confirmation of Tree Nursery Sites.
Feb-May 2024: Data, information collection and signing consent form by land owners
Feb 2024 -Sep 2024: Tree Nursery Management Activities (Purchase of Seeds/Seedlings, Plastic Bags, Manure and other required inputs.)
March 2024: Onsite Training of Tree Nursery Managers 
June 2024: Purchase of Grafting Materials & Practice of Avocado grafting.
June – August 2024: Awareness Campaign and Community Engagement (Community mobilization and sensitization to raise awareness on tree planting, the importance of Forest Restoration, Importance of Using Improved Cook and The threat of using charcoals) during community work, Church Services, radio and TV shows)
June – August 2024: Mobilization and Awareness Raising within Schools, Churches and other community gatherings
August 2024: Training of Trainers (Tree planting & Environmental Conservation Measures &Sustainable Farming (150 ToTs)
September – December 2024: Job Creation for 150 People (ToTs) and Preparation of site where trees will be planted.
September – December 2024: Tree Planting and Restoration
Feb 2024 to November 2025: Tree Nursery Maintenances and Management
September to December 2025: Tree Planting
Feb 2024 t0 31st October 2029 Regular Monitoring and Evaluation and Providing 6 Months Project Progress Report",approved,
e4a9f60c-e555-43ff-b428-5b13f6501d66,Riparian Land and Water Catchment Areas - Green Pot Enterprises,terrafund,,1301,KE,enterprises,"In the first year of the project, Green Pot Enterprises is building a processing factory for the bamboo that its partner farmers harvest, with the majority of funding coming from TerraFund. Bamboo planting will also begin. In the second year of the project, the majority of bamboo planting will occur, and the planting sites will be carefully delineated. For the 5 years following planting, reports will be submitted every month on the TerraMatch platform.",approved,existing_expansion
d8379e7d-8e59-4aba-b9a6-c47d4ff52494,Rusizi River banks and Watershed Restoration Project,terrafund-landscapes,,1749,RW,terrafund-landscapes,"2025-11-28
 	1.	Project start up  ( 15th January 2024)
This activity will include the following: 
•	Establish a detailed Implementation plan and schedule (Gantt chart showing detailed activity breakout by start and end date). 
•	Establish a descriptive list of field materials to be used during the implementation of technologies
•	Recruitment of field staff (2Field managers) and short course training on project scope
•	Arrival of staff at field and site installation (Office payment)

2.	Site identification (January 30, 2024)
•	Site identification and mapping for Riverbank protection (17.5km)
•	Site identification and mapping for Horticulture in farmland (140ha watershed protection).
•	Site identification and mapping for Agroforestry in farmland (210ha Watershed protection)
3.	Trees Nursery installation (February 3, 2024 )
•	Proposed Two nursery sites will be identified when the site for plantation will be different. 
•	Trees nursery installation for production both horticulture and Agroforestry trees species 
Trees to be produced are following
No	Species	Qty
Horticulture species
1	Manguifera indica	37,800
2	Percea American	18,900
3	Citrus cinensis	18,900
4	Citrus lemon	14,175
5	Mandalin	4,725
	Sub-Total	94,500
Agroforestry trees species 
1	Grevillea robusta	48,104
2	Markamia Lutea	11,676
	Sub-Total	59,780
Native trees species 
1	Dombea torida ( umukore)	1,400
2	Maesa lanceolata (umuhanga)	1,400
3	Polycias fulva (umwungo)	1,400
4	Croton megalocarpus (umunege)	1,400
5	Bamboo	7000
	Sub-total	12,600
Seedling to be produced 	166,880

4.	reparation of site ( Agust 1, 2024)
•	Bush clearing
•	Pegging and hole digging
5.	Trees planting (Protection of river bank and Watershed) : September 15, 2024
Riverbank protection :
•	Bamboo will be planted along the river side with spacing of  2.5m (Bambo to be planted include 
•	Agro-forestry and native  trees species will be planted along the river but on the second row from river after bamboo row respectively with spacing of 2.5m (Grevillea robusta :20%, Dombea torida : umukore:20%, Maesa lanceolata :umuhanga:20%, Polycias fulva:umwungo:20%, Croton megalocarpus (umunege) (20%)
•	Fruits trees will be planted also along the river but on the third row from the river after the row of Agroforestry and native tress species  (Manguifera indica:40%, Percea American:20%, Citrus cinensis:20%, Citrus lemon:15%, Mandalin:15%
Horticulture plantation in farmland:
•	Plantation of fruits in farmland respecting 4x4m (Manguifera indica 40%, Percea American 20%, Citrus sinensis 20%, Citrus lemon 15% and Mandalin 5%)
Agroforestry in Farmaland
•	Agro forestry trees plantation in farmland will be done respecting spacing of 4x4m (Grevillea robusta 80%, Markamia Lutea 20%)
6.	Maintenance ( 15th February 2025)
•	Replacement, Weeding and Protection",approved,
"121c1d61-6f1c-4d93-a6ab-87649cd81fc4",Rwanda 2023: Lake Kivu Shores Restoration & Livelihood Improvement in Nyamasheke,terrafund-landscapes,,596,RW,terrafund-landscapes,"1. Project Key Stakeholders and Local Authorities engagement period (January 2024)
2. Local Leaders and Community Consultation and Mobilization (January 2024)
3. Project sites confirmation and Nursery beds sites identification (February 2024)
4. Nursery bed construction and establishment (February 2024)
5. Seedlings production (February - September 2024 and February - September 2025)
6. Project Sites preparation for tree seedlings planting (March - May, Sept - Nov 2024 and March - May, Sept - Nov 2025)
7. Tree Seedlings Planting March - December 2024 and March - December 2025
8. Maintenance for Nursery beds (February 2024 to December 2025)
9. Maintenance for Project Sites (February 2024 to December 2025)
10. Monitoring and follow up (February 2024 to December 2029)",approved,
cd46fa33-a5c1-40b4-a9ca-4793b6248157,Rwanda 2023: Promoting Land Restoration through Agroforestry in Rubavu District,terrafund-landscapes,,2787,RW,terrafund-landscapes,"Stage 1: Inception phase (February - March 2024)
This stage will involve the following activities:
1. Hiring project team. ARDE has a standardized hiring process that will be used to find a competent team that will help the project achieve its goals. Recruitment of the project team will be conducted as soon as the funding is approved. 
2.	Meetings with key stakeholders for the project launch.
3.	Development of a monitoring framework, getting the inputs of all stakeholders including the farmer's representatives.
4.	The baseline situation analysis will be part of this stages 

Stage 2: Community mobilization (Feb - May 2024)
This stage will involve all activities related to community engagement and capacity building of farmers 
1.	Introduction meetings and confirmation of needs at the community level.
2.	Training of farmers about  sustainable agricultural and land management (SALM), with an emphasis on agroforestry practices (agroforestry products and services, agroforestry farm plan, nursery development, and trees management practices and other SALM practices)
First, consultative meetings with local authorities at district, sector, cell, and village levels will be held. We will meet village leaders, executives of sectors, and district officers (e.g., land managers, environmental officers, etc.) to inform them about the project, how it will be implemented, and the benefits (medium and long-term) that will accrue from the project. Based on our past experience, the meetings with local authorities provide a solid foundation for project implementation and help in community mobilization. The meetings will also help us to confirm the needs, including specific locations affected by degradation such as gullies.
Then, we will convene community meetings with the communities in respective sectors, where the project team members will provide detailed information about the project, including its goals and outcomes, benefits that will, as well as the role of community participation in achieving the project goals. The overall aim of these meetings will be to raise awareness and sensitize farmers about the benefits of adopting agroforestry practices on their farms. 
After awareness-raising meetings, we will form groups of farmers and establish the groups to put in place group leaders who will help to organize the groups. The groups will get agroforestry-related training, the project will train the groups on other aspects to increase their entrepreneurship and business skills, which will further empower the groups and help them improve their livelihoods even after the project ends. 
The meetings will also provide an opportunity to brief the community about the project implementation plan, how the community members will be involved, and the benefits (both direct and indirect) of their involvement. Suggestions and remarks from meetings will be considered during the project implementation. 

Stage 3: Nursery establishment and seedbed preparation (Feb 2024 – Dec  2025 )
We have already identified landowners within the project areas who have agreed to rent us land that will be used to grow seedlings. This stage will include all activities related to nursery development such as nursery construction,  seed sourcing, seedbed preparation, sowing, potting, pricking out, watering, weeding, root pruning, etc. 
We plan to have three nurseries in three sites (sectors) and we will use the land for which we have agreements with landowners (see documentation explaining the project area's land tenure system, File name: Landowners commitments + copies of land documents). Half of the number of seedlings required to plant the target number of trees will be grown in 2024 and another half in 2025.  Nursery managers and farmer groups will get technical training related to nursery establishment and management practices. 
As mentioned in other sections of the proposal, community members will be trained and offered jobs to carry out these activities. We will also train the groups on how to make compost which will be used during the tree planting stage.

Stage 4: Site preparation (Aug  2024 and Aug 2025)
This stage will involve primarily digging holes and adding fertilizer to the holes.

Stage 5: Tree planting (September 2024 -  Dec 2025). 
This stage will involve all activities related to planting (seedling distribution to the farmers, planting of trees in farmland, and practical training related to agroforestry practices. Considering the rainfall pattern, the tree planting stage is planned between September and October, which corresponds to the short rainy season in Rwanda. 

Stage 6: Tree maintenance (From October 2024 to the end of the project)
This will involve all activities related to tree care and tree management. These are continuous activities until the harvest of tree products or the tree itself. This stage will also involve the replacement of dead trees 
This stage will involve activities such as weeding to prevent competition for water and nutrients. Trees may need regular pruning. Farmers will be trained in sustainable harvesting of a multitude of primary and secondary tree products while ensuring proper care for the trees to sustain long-term productivity.

Stage 7: Monitoring and Evaluation (Jan 2024 to the end of the project)
This stage will involve all activities related to monitoring, evaluation, and reporting.  The M&E team will work closely with the project manager to gather data and relevant information on the progress of the project, which will help us in timely reporting. The team will also help in identifying any issues arising during the project implementation. These issues and actions taken to resolve them will be communicated in a timely manner and discussed with WRI. The M&E team will be also supported by an external contractor, who will be hired to support us with some aspects required in reporting such as Field Monitoring and Remote Sensing. The contractor will advise us on how to draw geospatial polygons, how to use satellite data, etc.",approved,
"8f35f005-0876-4b87-b466-41aa86d6798f",Rwanda 2023: Resilient Community through Forest Landscape Restoration project (RCFLR) in Rutsiro district,terrafund-landscapes,,2783,RW,terrafund-landscapes,"Tree planting will be executed only in the first two years to keep four years of maintenance, to make sure that the project will be closed while planted trees are grown enough. The project's main activities include seedlings production, tree planting , community involvement, and maintenance which are expected to be carried out from January 2024 to December 2025
Seedling Production:
Since January 2024, the seedlings production phase has involved a series of critical activities. This includes the identification and construction of the nursery, sourcing/ requisitioning of seeds and planting materials, seed  sowing, evaluation of seed germination, grafting of some fruits trees and the routine nursery maintenance activities. This phase serves as the foundation for the subsequent planting activities, ensuring the availability of healthy and robust seedlings.
Planting Activities:
The timeline from January to December 2025 is allocated for various preparatory tasks, including site identification, site validation, and mapping the site. Community mobilization efforts will run simultaneously, fostering local engagement and support.
Further activities during this period encompass the pegging of planted holes, seedlings transportation, and planting. We will also assess the Species preference  and site selection and other activities including, weeding, beating up, and maintenance will also be done. The planting activities are scheduled to commence in April for some species 
Community involvement
The community, particularly those whose land parcels fall into the mapped landscape will be grouped into landscape community and form the assembly of farmers.

 The engagement extends to the active participation of the community in restoration works, emphasizing the collaborative nature of our approach. To guarantee the impact of our efforts, we prioritize training landscape committees and block leaders in restoration techniques. Additionally, the incorporation of project activities into district performance contracts and the signing of Memorandums of Understanding (MoUs) with the district will give assurance of sustainability of the project achievement. Apart from the committee's leaders who will be trained to follow the restoration activities, The project will recruit both skilled and non-skilled laborers, permanent and casual following Rwanda Labor law without any form of discrimination to help in project implementation.

Tree and site maintenance.

Tree and site maintenance activities are integrated into the project's timeline for years 2024 to 2029. In the first two years, maintenance is a crucial aspect since the establishment of the nursery, we will maintain different aspects to keep the health of our seedlings, focusing on routine care such as watering, pest control, and inspections. The nursery site will be maintained by using protective materials like shade nets to prevent and defend the nursery from external threats like pests and diseases.
In subsequent years following nursery activities (2024-2029), ongoing maintenance efforts include periodic inspections, additional care, and rehabilitation if needed. In Planting Activities, we will Implement maintenance activities such as weeding, beating up, and regular inspections to secure the long-term success of the planted trees. During planting season which will start in April 2024, the site to be planted will be well identified and polygons will be created to localize the restoration area. Pegging and holes digging will be monitored and Planted trees will be maintained in the field by the local communities together with the trained elected committees to assist them in caring for the trees.
Monitoring and reporting.

Monitoring and reporting are integral to the project's success. In the initial year, January 2024 marks the first baseline assessment and monitoring of the seedling production phase and nursery establishments, site identification and community mobilization. These activities will be reported to TerraFund through its comprehensive biannual Terramatch reports starting in June 2024. In December 2024 another report will be submitted to TerraMach for the progress of plant activities. As an organization, we have a monthly report that tracks the progress of the activities, and this report will help us to make the Terra Match report for six months.",approved,
e3f222fd-3c0e-4f5a-a4b0-9702f5973f6f,Rwanda 2023: Restoration of Rusizi River Bank's surroundings in Nzahaha landscape - Western Rwanda,terrafund-landscapes,,2308,RW,terrafund-landscapes,"Launching meeting in Nzahaha Sector:	February 2024					
Land acquisition for tree nursery:	February 2024					
Seeds acquisition:	March 2024					
Tree nursery set up including acquisition of equipment:	April- May 2024					
Tree Nursery Management:	March - December 2024,	January - December 2025,	January - December 2026,	January - December 2027, 	January - December 2028,	January - December 2029
Planting Site Preparation:	September  – December 2024; 	March 2025; October  – December 2025				
Tree Planting: 	October  – December 2024;	March 2025; October  – December 2025	.			
Replacement of damaged trees:			March 2026; October – December 2027			
Tree & Site Maintenance:	October- December 2024;	January - December 2025;	January - December 2026;	January - December 2027;	January-December 2028;	January - October 2029.
Community Engagement & Capacity Building:	October- December 2024;	January-December 2025;	January - December 2026;	January - December 2027;	January - December 2028;	January - October 2029
Tree Monitoring & Reporting:	October - December 2024;	January - December 2025;	January  -December 2026;	January - December 2027;	January -December 2028;	January - October 2029
Communications:	October-December 2024;	January-December 2025;	January-December 2026;	January-December 2027;	January-December 2028;	January-October 2029.",approved,
"20245af8-de10-46d8-8895-1bfa022932ce",Rwanda 2023:Restoration project to strengthen   climate change resilient,terrafund-landscapes,,2602,RW,terrafund-landscapes,"22nd December 2023 to 5th February 2025  
Key activities: 
•	Introduction of the project to local leaders (district and sector) 
•	Community mobilization 
•	Site identification 
•	Nursery site identification 
•	Agreement with the community  (owner of the sites for tree planting ) 
5th February 2024 to 01 September 2025
Key activities: 
•	Nursery preparation 
•	Nursery follow up 
•	Tree planting preparation 
02 September 2024 -22 December 2024
•	Tree planting season 1 
01 February 2025 -22 December 2025 
•	Tree planting season 2 
22 December 2025- 31 December 2029
•	Trees maintenance and follow-up",approved,
"23fb0b35-2519-48c6-bf97-ce0fae418d53","SAVE THE EARTH, FEED THE NATION - Mooto Cashew Suppliers, Ltd.",terrafund,,1206,ZM,enterprises,"120 Months",approved,existing_expansion
"001af48f-8f82-499c-a5d1-07d3d2c37de4",Saving Argyll's Rainforest,ppc,,1331,GB,ppc,,approved,
"9c93de5d-12cd-4e7e-b99c-49cb6f890e58",Scaling ecosystem restoration and livelihoods improvements for people and nature,terrafund-landscapes,,259,KE,terrafund-landscapes,"Stages 1. Social set-up, Nursery Establishment, and initiation of tree planting activities: (Months 1-6), Feb -July 2024
         	The undertaking of socio-economic and environmental baseline Surveys               Feb- July 2024
         	3 missions for GIS- sites delineation                                                                              March -July 2024
         	Stakeholder’s inception workshop.                                                                                 March -April 2024
         	Establishment of three tree nurseries.                                                                            Feb - July 2024
         	Planting of 40,000 indigenous  trees in Ndaragwa and Kapenguria forest,               March-July 2024
         	Planting of 40,000 agroforestry trees in Nyandarua -Leshau/Muricho area              March-July 2024
       
Stage 2: Completion of Forest/Agroforestry planting, & Supply of  Start-Up kit (Months 7-17),  Aug 2024 to December 2025
       	Complete planting of 30,000 native trees in Ndaragwa and Kapenguria forest,                                     Aug - Dec 2024
       	Complete planting of 60,000 agroforestry trees in Nyandarua -Leshau/Muricho area                          Aug 2024- July 2025
       	Complete planting of 30,000 agroforestry trees in West Pokot- Kapenguria and Siyoi wards               Aug 2024- July 2025
        	Complete planting of 50,000 high-value multi-purpose agroforestry trees in Marsabit/Samburu        April 20 24 - Dec 2025
        	Training workshops on Climate-smart agriculture and alternative livelihoods                                         Oct 24 - Dec 2025
        	Start-up kit materials for 500 kitchen and food security gardens                                                              March - Dec 2025
        	On-going post-planting care for trees planted (1st spot weeding and beating-up)                                April 2025 - Dec 2025
        	The rollout of training and distribution of 500 fuel-efficient cookstoves                                                    Jan-     Dec  2025
        	Roll-out of Bee-keeping and Honey initiative.                                                                                               July- Dec 2025
        	Replenishment of tree nurseries                                                                                                                    July - Dec 2025
        	GIS mapping and documentation of all initiatives.                                                                                       Jan - April 2025

Stage 3: Implementation of Livelihood Improvement Initiatives (Months 18- 30), ( Jan to December 2026)
         	Development of Livelihood and Market Plan.                                                                              Aug - Dec 2026
         	GIS mapping and documentation of all initiatives.                                                                      Jan - April 2026
             On-going post-planting care for trees planted (2nd spot weeding and beating-up)               March 2026 - Dec 2026

Stage 4: Measurement of project impacts and change on both livelihoods and the natural environment (Months 31- 42) Jan-Dec 2027
         	Mid-term Review of project impacts                                                                                           Jan to June 2027
         	Stakeholder engagement and project review meetings                                                           Jan to June 2027
         	GIS-monitoring and follow-up of all planted sites                                                                      June 2025 - Dec 2027
         	Development of Sustainability Plan and Exit Strategy                                                               Jan -  June 2027

Stage 5: End of Project Reporting, Evaluation, and Exit Plan (Months 43- 64) (Jan 2028 - March 2029)
          	End of project evaluation ( Biodiversity & livelihoods)                                                 July to Dec 2028
             GIS-monitoring and follow-up of all planted sites                                                         Jan to June 2028
          	Completion of final project reporting                                                                             June  2029
          	Project exit and closure                                                                                                  July  2029",approved,
"385e647c-0b37-42e2-a7ee-b8c8fb454de1",Scaling Restoration The Value Chain Way,terrafund-landscapes,,1301,KE,enterprises,"Nursery Expansion and Seedling Sowing:

Factory Completion and Operational Setup:
January 2024: Initiate factory establishment activities 
April 2024: Obtain requisite licenses for business operation.
April 2024: Begin recruitment of production line employees in preparation for equipment installation and training.
May 2024: Complete factory establishment to production level.
June 2024: Complete equipment installation and training of production line employees, aiming for a possible factory start date of June 2024.
September 2024: Start the factory expansion plans to include wood 
June 2025: Set up of Wood Factory
June 2027: Particle board Factory
June 2029: Expansion to international Markets

Farmer Training and Site Preparation:
Mar 2024: Verify farmer details as per out-grower contracts.
April 2024: Commence final farmer training sessions in preparation for initial harvesting.
May 2024: Farm and plantation harvesting starts
August 2024: Second harvesting  Farm Harvesting every six months continues for 40 years


Planting and Monitoring:
Immediate: Start monitoring activities utilizing technology.
Biannually: Conduct management trainings every six months to ensure proper tree management and harvesting by farmers and forestry team",approved,
"7a4f2aa6-e916-45bd-ba27-c3fa3d4ea938",Scaling up Community Capacity for Climate Resilience and Restoration,terrafund-landscapes,,1241,RW,terrafund-landscapes,"•	Village meetings and workshops to identify climate risks, food vulnerability, land ownership, and use patterns: From February 2024 onwards
•	Village meetings and workshops to make a plan for the location of nurseries, allocation of tasks, allocation of trees, and care of seedlings and trees. Local management agreements: From March 2024
•	Design and implement a monitoring plan to monitor progress towards project indicators (including tree planting, climate resilience, biodiversity (using birds as indicators), and socio-economic indicators). Provide training and necessary resources to communities who participate in monitoring: March 2024 onwards
•	Recruit, train, and equip Community Tree Stewards to implement long-term tree monitoring: April 2024
•	Purchase materials and tools. Hire additional labor as needed: April 2024
•	Design and construct nurseries: April 2024
•	Nurture seedlings in nurseries: May 2024
•	Allocate grown seedlings according to the restoration plan of the first planting phase. (communal areas, community farms, and private farms): October - December  2024
•	Preparation and training for the community finance Oxygen Funds: November 2024
•	Operation and monitoring of Oxygen Funds:  January 2024 - December 2029
•	Nurturing seedlings in nurseries: May 2025
•	Allocate grown seedlings according to the restoration plan of the first planting phase. (communal areas, community farms, and private farms): October - December  2025
•	Tree Monitoring: February and November 2025
•	Tree Monitoring: February and November 2026
•	Tree Monitoring: February and November 2027
•	Tree Monitoring: February and November 2028
•	Tree Monitoring: February and November 2029",approved,
d2c7ba9c-ec6d-47eb-9071-9cd1bbcb8b80,"Scaling up of Afforestation, reforestation and land scape restoration of Narok south county - Kenya",terrafund-landscapes,,2071,KE,terrafund-landscapes,"8/1/2024 - creation awareness meetings and trainings of the community on tree planting.
13/1/2024 - 13/4/2024 - 1st tree planting on Mau forest - target number 40,000 trees.
1/5/2024 - 5/6/2024 - weeding of the tree seedlings transplanted.
1/7/2024 - 10/9/2024 - 2nd tree planting 40,000 tree seedlings.
1/10/2024 - 20/11/2024 - 3rd round tree planting of 20,000 tree seedlings.
1/1/2025 - 10/2/2025 - Establishment and setting up of 5 tree nurseries with a capacity of 50,000 tree seedlings.
20/2/2025 - 15/4/2025 - weeding of the tree seedlings planted in 2024
1/7/2025 - 1/9/2025 - planting of the raised 50,000 tree seedlings.
Every month of march from 2026 - 2029 - weeding and monitoring of the seedling's",approved,
"151735a0-0855-4bf0-9c76-55a91fd169f4",SHADE 4 VEGETABLES : The SAVE Project,terrafund-landscapes,,1895,KE,terrafund-landscapes,"The project will be implemented over 6  years period, 
The first 2 years(2024-2025) will be  for planting trees and other implementation work
The other 4 years(  2026-2029) will be project monitoring 
The 1st year 2024
A.	Inception Phase (January -March 2024)
●	Project preparatory studies including a Baseline survey
●	Inception meetings
●	Partners agreements and contracting
●	Project mini launches 
B.	Project implementation (April 2024 -February 2025)
●	Capacity building on agroforestry
●	 Introductory and planting meetings with communities and partners, Site History,, Procure seedlings
●	Site Establishment , Nursery construction, Land preparation,
●	Proposed short rainy  planting season. Plant 20,000 trees, Vegetable growing adjacent catchment areas.
●	Inspect, Check, Record and continuous monitoring
●	Oct- Dec 2024- Proposed long rainy season planting season. Plant 60,000 trees
2nd year 2025
C.	Project implementation (March  2025 -September 2025)
●	Proposed short rainy season planting season. Plant 20,000 trees, Vegetable growing areas and adjacent catchment areas
●	Feedback workshops with local stakeholders to review on the progress and lessons learnt. 
●	Training on soil conservation measures
●	Proposed long rainy season planting season. Plant 60,000 trees
●	Phased  monitoring and provision of technical advice to farmers on challenges to survival of the trees.
●	Link farmers to vegetable markets 
D.	Project closeout (October- December 2025)
●	Evaluation  study
●	Close-out meeting
E) Project Monitoring Phase (January 2026 to October 2029)",approved,
fe8dda44-8aa5-46af-82d1-f07f8d3b77cc,Smoke Test,,,2482,AX,terrafund,,approved,
"6ac2c02b-fa83-448c-813c-eaab14efecf1",South Rift Treecovery,terrafund-landscapes,,43,KE,terrafund-landscapes,"The program will be executed in 6 years from January 2024 to October 2029.

Initial community meetings - January  2023 till March 2024
Introducing the program and select project areas, select champion farmers and select 8 schools and 3 ranger bases.

Site selection - April till May 2024
Technical and ecological assessment of restoration sites and nurseries to feed into a restoration plan

F/PMNR Champions - Training of Trainers - Basic training - April 2024 
Implementation and monitoring of F/PMNR - April 2024 till end of program (ongoing activity)
F/PMNR Champions - Training of Trainers level 2 - Intermediate training - October 2024 
F/PMNR Champions - Training of Trainers level 3 - Advanced training - March 2025 

Setting up tree nurseries - February - June 2024
Tree planting round 1 - November 2024
Tree planting round 2 - November 2025

Ranger training 1  - April 2024
Protection and maintenance of riparian restoration sites
Ranger training 2 - April 2025
Implementation of bylaws and management plans - 2025 onwards 

Community meetings - 2023 till 2028
Presentations and practicals for curriculum for Environmental Clubs at schools - 2024 & 2025

Radio presence - 2024
Social media approach targeting local youth - 2024 & 2025
Market days’ events - 2024 till 2028

Awarding 5 best performing Champion each year (20 USD per Champion gift) - 2024 till 2028",approved,
"39871658-bff0-49c2-aa20-ccac0b03a2c2",Strengthening Resilient agriculture practices and improving smallholders’ livelihood opportunities through Planting and growing cassava leaves trees in Rulindo district - Shekina,terrafund,,1302,RW,enterprises,"The project has just started in August 2022 (site preparation and purchase of cuttings and distribution of the same: first lot; the second will follow in November), the first harvest will take place 8 months later, i.e. in April 2023 and August 2023, and subsequent harvests will follow on a quarterly basis. Thus, the project will begin to see results after one year. The monitoring will be done on a quarterly basis. Rejuvenation will be done after 15 years, but in the meantime, the punning will be done every 5 years. Hence, although the loan will be repaid in two years, the duration of the project is five years, from 2022 to 2027.",approved,existing_expansion
"04a8e791-a41c-42c8-8fa5-580b839d7703",Sustainable Agroforestry and Livelihood Improvement in Rusizi district- SALIP,terrafund-landscapes,,3145,RW,terrafund-landscapes,"1. Project Introduction to district level    :February 2024
2. Meet with local communities     :February-March 2024
3.Identification and recording of beneficiaries : March -April  2024
4.Sites identification and mapping :February-June 2024
5.Training of farmers on nurseries management and seedlings production :May-June 2024
6.Nurseries establishment and Agroforestry ,Fruit trees seedlings production : February-June 2024
7. Training of farmers on tree planting and maintenance :July-September 2024
8.Tree Planting:  October-December 2024
9.Baeting up: November-December 2024 and February-March 2025
10.Maintenance :October 2024-31 October 2029
11.Monitoring and Evaluation :April 2025-31 October 2029
Handover of activities to District :October 2029",approved,
